ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
mix1_data_reg_reg[44]/D,-612.124390,-611.024902,952.673340,956.617249,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,340.54892,952.673401,-612.124390,27,0.000183,mix1_data_reg_reg[44]/CLK,rise
mix1_data_reg_reg[70]/D,-611.554932,-612.493042,942.160767,949.777527,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,330.605865,942.160767,-611.554932,23,0.000183,mix1_data_reg_reg[70]/CLK,rise
mix1_data_reg_reg[108]/D,-608.364746,-608.323792,951.862915,955.880493,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,343.498169,951.862915,-608.364746,27,0.000183,mix1_data_reg_reg[108]/CLK,rise
mix1_data_reg_reg[102]/D,-605.690308,-608.613342,942.353943,949.963440,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,336.663635,942.353882,-605.690308,23,0.000183,mix1_data_reg_reg[102]/CLK,rise
mix1_data_reg_reg[78]/D,-602.921021,-603.825684,945.069275,949.956604,sub1_data_reg_reg[3]/CLK,544.868042,544.868042,0.000000,342.148224,945.069275,-602.921021,27,0.000183,mix1_data_reg_reg[78]/CLK,rise
mix1_data_o_reg_reg[14]/D,-602.249023,-604.314392,945.635193,950.488464,sub1_data_reg_reg[3]/CLK,544.868042,544.868042,0.000000,343.386139,945.635193,-602.249023,27,0.000183,mix1_data_o_reg_reg[14]/CLK,rise
mix1_data_reg_reg[118]/D,-601.708984,-598.838989,941.177246,941.306152,sub1_data_reg_reg[3]/CLK,544.868042,544.868042,0.000000,339.468262,941.177185,-601.708984,27,0.000183,mix1_data_reg_reg[118]/CLK,rise
mix1_data_reg_reg[86]/D,-598.836060,-594.923401,940.977234,941.132446,sub1_data_reg_reg[3]/CLK,544.868042,544.868042,0.000000,342.141144,940.977173,-598.836060,27,0.000183,mix1_data_reg_reg[86]/CLK,rise
mix1_data_o_reg_reg[28]/D,-597.003784,-598.548035,957.897583,958.886597,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,360.893768,957.897583,-597.003784,27,0.000183,mix1_data_o_reg_reg[28]/CLK,rise
mix1_data_reg_reg[56]/D,-591.577393,-592.940674,957.341492,957.418518,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,365.764099,957.341492,-591.577393,27,0.000183,mix1_data_reg_reg[56]/CLK,rise
mix1_data_o_reg_reg[6]/D,-589.539246,-596.119507,942.420898,950.028015,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,352.881653,942.420837,-589.539246,23,0.000183,mix1_data_o_reg_reg[6]/CLK,rise
mix1_data_reg_reg[54]/D,-586.574951,-585.174744,941.650269,939.184875,sub1_data_reg_reg[3]/CLK,544.868042,544.868042,0.000000,355.075287,941.650208,-586.574951,27,0.000183,mix1_data_reg_reg[54]/CLK,rise
mix1_data_reg_reg[38]/D,-585.700562,-595.010681,942.553955,950.147522,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,356.853424,942.553894,-585.700562,23,0.000183,mix1_data_reg_reg[38]/CLK,rise
mix1_data_reg_reg[92]/D,-585.624146,-587.067261,957.365845,958.419495,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,371.74173,957.365845,-585.624146,27,0.000183,mix1_data_reg_reg[92]/CLK,rise
mix1_data_reg_reg[88]/D,-584.746826,-587.910889,955.825439,958.737732,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,371.078583,955.825439,-584.746826,27,0.000183,mix1_data_reg_reg[88]/CLK,rise
mix1_data_reg_reg[60]/D,-583.337769,-587.906494,957.601196,958.626343,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,374.263458,957.601196,-583.337769,27,0.000183,mix1_data_reg_reg[60]/CLK,rise
addroundkey_data_reg_reg[94]/D,-576.697693,-554.756165,884.800293,871.767456,mix1_data_o_reg_reg[94]/CLK,588.513062,588.513062,0.000000,308.1026,884.800415,-576.697693,9,0.000000,addroundkey_data_reg_reg[94]/CLK,rise
ks1_key_reg_reg[16]/D,-571.529419,-519.217651,936.121338,928.242188,ks1_key_reg_reg[112]/CLK,590.398804,590.398804,0.000000,364.591919,936.121338,-571.529419,13,0.000183,ks1_key_reg_reg[16]/CLK,rise
ks1_key_reg_reg[48]/D,-570.879272,-518.544434,935.239197,927.527344,ks1_key_reg_reg[112]/CLK,590.398804,590.398804,0.000000,364.359924,935.239136,-570.879272,13,0.000183,ks1_key_reg_reg[48]/CLK,rise
addroundkey_data_reg_reg[2]/D,-570.355286,-548.103516,878.622131,865.073425,sub1_data_reg_reg[2]/CLK,588.710144,588.710144,0.000000,308.266846,878.622070,-570.355286,9,0.000000,addroundkey_data_reg_reg[2]/CLK,rise
mix1_data_o_reg_reg[9]/D,-567.606567,-572.108276,958.467224,960.572083,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,390.860626,958.467102,-567.606567,29,0.000183,mix1_data_o_reg_reg[9]/CLK,rise
mix1_data_o_reg_reg[25]/D,-565.069458,-567.984619,956.978394,958.801453,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,391.908905,956.978271,-565.069458,29,0.000183,mix1_data_o_reg_reg[25]/CLK,rise
mix1_data_reg_reg[89]/D,-564.096191,-567.874512,956.846375,958.681885,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,392.750153,956.846252,-564.096191,29,0.000183,mix1_data_reg_reg[89]/CLK,rise
mix1_data_o_reg_reg[24]/D,-563.685059,-569.967041,956.057861,958.939392,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,392.372833,956.057861,-563.685059,27,0.000183,mix1_data_o_reg_reg[24]/CLK,rise
mix1_data_reg_reg[43]/D,-563.177124,-568.920227,990.657410,990.871460,sub1_data_reg_reg[2]/CLK,588.710144,588.710144,0.000000,427.480286,990.657349,-563.177124,19,0.000183,mix1_data_reg_reg[43]/CLK,rise
addroundkey_data_reg_reg[96]/D,-557.248535,-536.125488,891.256287,879.114990,mix1_data_o_reg_reg[96]/CLK,587.521301,587.521301,0.000000,334.007751,891.256348,-557.248535,9,0.000183,addroundkey_data_reg_reg[96]/CLK,rise
mix1_data_reg_reg[120]/D,-551.067749,-559.845764,956.108398,958.983276,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,405.040619,956.108398,-551.067749,27,0.000183,mix1_data_reg_reg[120]/CLK,rise
mix1_data_reg_reg[75]/D,-545.953308,-550.134399,990.392517,990.618774,sub1_data_reg_reg[2]/CLK,588.710144,588.710144,0.000000,444.439209,990.392456,-545.953308,19,0.000183,mix1_data_reg_reg[75]/CLK,rise
addroundkey_data_reg_reg[40]/D,-545.049438,-499.316528,883.503601,868.688293,mix1_data_o_reg_reg[40]/CLK,585.942383,585.942383,0.000000,338.454193,883.503601,-545.049438,9,0.000183,addroundkey_data_reg_reg[40]/CLK,rise
mix1_data_reg_reg[73]/D,-540.988831,-546.567139,958.274292,960.392639,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,417.285461,958.274170,-540.988831,29,0.000183,mix1_data_reg_reg[73]/CLK,rise
mix1_data_reg_reg[124]/D,-540.594849,-549.664734,957.089722,958.173584,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,416.494873,957.089722,-540.594849,27,0.000183,mix1_data_reg_reg[124]/CLK,rise
addroundkey_data_reg_reg[114]/D,-538.258057,-494.099854,886.079041,873.338013,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,347.820953,886.078979,-538.258057,9,0.000183,addroundkey_data_reg_reg[114]/CLK,rise
mix1_data_reg_reg[107]/D,-538.180542,-544.500610,989.350891,989.625427,sub1_data_reg_reg[2]/CLK,588.710144,588.710144,0.000000,451.170349,989.350830,-538.180542,19,0.000183,mix1_data_reg_reg[107]/CLK,rise
addroundkey_data_reg_reg[126]/D,-536.026062,-493.396484,874.428345,862.644714,mix1_data_o_reg_reg[126]/CLK,574.968262,574.968262,0.000000,338.402283,874.428345,-536.026062,9,0.000183,addroundkey_data_reg_reg[126]/CLK,rise
mix1_data_reg_reg[105]/D,-532.901062,-538.824829,958.794128,960.866028,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,425.893066,958.794006,-532.901062,29,0.000183,mix1_data_reg_reg[105]/CLK,rise
addroundkey_data_reg_reg[98]/D,-530.659058,-512.054932,872.507690,861.200745,mix1_data_o_reg_reg[98]/CLK,571.692444,571.692444,0.000000,341.848633,872.507690,-530.659058,9,0.000183,addroundkey_data_reg_reg[98]/CLK,rise
addroundkey_data_reg_reg[42]/D,-527.893738,-498.271484,845.659973,833.669006,mix1_data_o_reg_reg[42]/CLK,552.582397,552.582397,0.000000,317.766235,845.659912,-527.893738,9,0.000000,addroundkey_data_reg_reg[42]/CLK,rise
mix1_data_reg_reg[41]/D,-527.542725,-537.249512,958.747131,960.824402,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,431.204407,958.747009,-527.542725,29,0.000183,mix1_data_reg_reg[41]/CLK,rise
mix1_data_reg_reg[57]/D,-507.943298,-519.433411,956.538147,958.398865,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,448.594849,956.538086,-507.943298,29,0.000183,mix1_data_reg_reg[57]/CLK,rise
mix1_data_reg_reg[121]/D,-493.376831,-501.353577,956.633423,958.490112,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,463.256561,956.633362,-493.376831,29,0.000183,mix1_data_reg_reg[121]/CLK,rise
sbox1_to_invert_reg[1]/D,-491.426453,-494.115723,1033.422607,1039.531494,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,541.996155,1033.422607,-491.426453,33,0.000183,sbox1_to_invert_reg[1]/CLK,rise
mix1_data_reg_reg[33]/D,-490.379883,-498.888245,944.931091,951.480835,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,454.551208,944.931091,-490.379883,25,0.000183,mix1_data_reg_reg[33]/CLK,rise
sbox1_to_invert_reg[3]/D,-488.776184,-492.116272,1031.447754,1037.469971,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,542.671631,1031.447754,-488.776184,33,0.000183,sbox1_to_invert_reg[3]/CLK,rise
addroundkey_data_reg_reg[64]/D,-488.605560,-467.822083,790.525330,778.756226,mix1_data_o_reg_reg[64]/CLK,587.077698,587.077698,0.000000,301.919769,790.525391,-488.605560,9,0.000000,addroundkey_data_reg_reg[64]/CLK,rise
sbox1_to_invert_reg[0]/D,-487.184204,-490.858276,1030.200684,1036.167114,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,543.016479,1030.200684,-487.184204,33,0.000183,sbox1_to_invert_reg[0]/CLK,rise
sbox1_to_invert_reg[2]/D,-486.361206,-490.394531,1029.654419,1035.892700,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,543.293213,1029.654419,-486.361206,33,0.000183,sbox1_to_invert_reg[2]/CLK,rise
addroundkey_data_reg_reg[116]/D,-475.102356,-455.210632,783.735474,773.592590,mix1_data_o_reg_reg[116]/CLK,589.716614,589.716614,0.000000,308.633118,783.735413,-475.102356,9,0.000000,addroundkey_data_reg_reg[116]/CLK,rise
mix1_data_reg_reg[97]/D,-470.954834,-484.984497,942.997559,949.761108,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,472.042725,942.997559,-470.954834,25,0.000183,mix1_data_reg_reg[97]/CLK,rise
mix1_data_reg_reg[65]/D,-468.311523,-479.961975,943.516052,950.222107,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,475.204498,943.515991,-468.311523,25,0.000183,mix1_data_reg_reg[65]/CLK,rise
addroundkey_data_reg_reg[50]/D,-464.680664,-437.397461,780.730896,770.183594,mix1_data_o_reg_reg[50]/CLK,589.203796,589.203796,0.000000,316.050232,780.730835,-464.680664,9,0.000000,addroundkey_data_reg_reg[50]/CLK,rise
sbox1_alph_reg[3]/D,-460.570374,-464.308289,1005.946106,1010.072693,mix1_data_o_reg_reg[94]/CLK,588.513062,588.513062,0.000000,545.375732,1005.946228,-460.570374,33,0.000183,sbox1_alph_reg[3]/CLK,rise
sbox1_alph_reg[2]/D,-457.944824,-450.166321,1000.811829,995.011536,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,542.867004,1000.811890,-457.944824,27,0.000183,sbox1_alph_reg[2]/CLK,rise
addroundkey_data_reg_reg[84]/D,-455.405396,-434.025604,791.046692,779.314270,mix1_data_o_reg_reg[84]/CLK,589.451599,589.451599,0.000000,335.641296,791.046631,-455.405396,9,0.000183,addroundkey_data_reg_reg[84]/CLK,rise
addroundkey_data_reg_reg[48]/D,-450.760254,-428.772339,783.250122,770.754944,mix1_data_o_reg_reg[48]/CLK,582.9104,582.910400,0.000000,332.489868,783.250061,-450.760254,9,0.000183,addroundkey_data_reg_reg[48]/CLK,rise
addroundkey_data_reg_reg[34]/D,-446.726929,-428.626709,788.163147,778.166382,mix1_data_o_reg_reg[34]/CLK,581.657349,581.657349,0.000000,341.436218,788.163208,-446.726929,9,0.000183,addroundkey_data_reg_reg[34]/CLK,rise
addroundkey_data_reg_reg[62]/D,-445.740723,-427.206146,795.645081,783.586304,mix1_data_o_reg_reg[62]/CLK,587.132141,587.132141,0.000000,349.904358,795.645081,-445.740723,9,0.000183,addroundkey_data_reg_reg[62]/CLK,rise
addroundkey_data_reg_reg[52]/D,-442.524078,-400.393768,789.451538,780.486023,mix1_data_o_reg_reg[52]/CLK,589.43512,589.435120,0.000000,346.92746,789.451477,-442.524078,9,0.000183,addroundkey_data_reg_reg[52]/CLK,rise
ks1_key_reg_reg[10]/D,-442.037903,-435.625061,754.822815,760.103271,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,312.784912,754.822754,-442.037903,29,0.000000,ks1_key_reg_reg[10]/CLK,rise
ks1_key_reg_reg[42]/D,-441.867981,-435.597900,754.532593,759.853821,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,312.664612,754.532532,-441.867981,29,0.000000,ks1_key_reg_reg[42]/CLK,rise
ks1_key_reg_reg[74]/D,-441.660919,-432.798492,754.452454,757.016724,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,312.791534,754.452393,-441.660919,29,0.000000,ks1_key_reg_reg[74]/CLK,rise
addroundkey_data_reg_reg[16]/D,-441.510742,-419.189392,748.224854,734.489868,sub1_data_reg_reg[16]/CLK,588.238403,588.238403,0.000000,306.714111,748.224854,-441.510742,9,0.000000,addroundkey_data_reg_reg[16]/CLK,rise
sbox1_ah_reg_reg[2]/D,-438.183533,-455.472351,1007.738281,1001.982544,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,569.55481,1007.738159,-438.183533,27,0.000183,sbox1_ah_reg_reg[2]/CLK,rise
sub1_data_reg_reg[84]/D,-431.178131,-422.124756,745.392395,747.152893,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,314.214264,745.392334,-431.178131,29,0.000000,sub1_data_reg_reg[84]/CLK,rise
sub1_data_reg_reg[52]/D,-430.697693,-421.400513,744.791382,746.523499,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,314.093689,744.791260,-430.697693,29,0.000000,sub1_data_reg_reg[52]/CLK,rise
addroundkey_data_reg_reg[82]/D,-425.047852,-378.031189,787.912170,777.693726,mix1_data_o_reg_reg[82]/CLK,587.140503,587.140503,0.000000,362.864319,787.912109,-425.047852,9,0.000183,addroundkey_data_reg_reg[82]/CLK,rise
sub1_data_reg_reg[102]/D,-424.986542,-421.553955,737.543152,746.080444,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,312.55661,737.543030,-424.986542,21,0.000000,sub1_data_reg_reg[102]/CLK,rise
sub1_data_reg_reg[70]/D,-424.710876,-420.435730,736.473694,745.095215,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,311.762817,736.473633,-424.710876,21,0.000000,sub1_data_reg_reg[70]/CLK,rise
addroundkey_data_reg_reg[72]/D,-422.106934,-374.348816,784.935974,773.946411,mix1_data_o_reg_reg[72]/CLK,584.516296,584.516296,0.000000,362.829041,784.935913,-422.106934,9,0.000183,addroundkey_data_reg_reg[72]/CLK,rise
sbox1_ah_reg_reg[0]/D,-419.389343,-349.172974,995.953979,992.664429,mix1_data_o_reg_reg[94]/CLK,588.513062,588.513062,0.000000,576.564697,995.954102,-419.389343,27,0.000183,sbox1_ah_reg_reg[0]/CLK,rise
ks1_key_reg_reg[44]/D,-417.868439,-406.500488,757.243042,754.533325,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,339.374603,757.242981,-417.868439,33,0.000183,ks1_key_reg_reg[44]/CLK,rise
ks1_key_reg_reg[12]/D,-417.849670,-406.876923,757.516174,754.859558,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,339.666504,757.516113,-417.849670,33,0.000183,ks1_key_reg_reg[12]/CLK,rise
addroundkey_data_reg_reg[30]/D,-417.416077,-394.029297,732.611816,724.821960,mix1_data_o_reg_reg[30]/CLK,588.318665,588.318665,0.000000,315.19574,732.611816,-417.416077,9,0.000000,addroundkey_data_reg_reg[30]/CLK,rise
sbox1_alph_reg[1]/D,-417.263489,-352.387085,993.103943,994.872314,mix1_data_o_reg_reg[94]/CLK,588.513062,588.513062,0.000000,575.840454,993.104004,-417.263489,29,0.000183,sbox1_alph_reg[1]/CLK,rise
ks1_key_reg_reg[40]/D,-415.072296,-417.337219,754.432251,762.527954,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,339.359955,754.432312,-415.072296,27,0.000183,ks1_key_reg_reg[40]/CLK,rise
ks1_key_reg_reg[76]/D,-413.339600,-404.707947,754.223816,753.754700,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,340.884216,754.223816,-413.339600,31,0.000183,ks1_key_reg_reg[76]/CLK,rise
addroundkey_data_reg_reg[68]/D,-412.458496,-392.107025,759.165222,747.895508,mix1_data_o_reg_reg[68]/CLK,554.729736,554.729736,0.000000,346.706726,759.165161,-412.458496,9,0.000183,addroundkey_data_reg_reg[68]/CLK,rise
ks1_key_reg_reg[8]/D,-411.735138,-405.062897,752.668030,749.115662,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,340.932892,752.668152,-411.735138,27,0.000183,ks1_key_reg_reg[8]/CLK,rise
ks1_key_reg_reg[72]/D,-408.997070,-409.568970,754.688721,759.140625,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,345.69165,754.688721,-408.997070,27,0.000183,ks1_key_reg_reg[72]/CLK,rise
mix1_data_o_reg_reg[1]/D,-406.482605,-421.822937,943.114685,949.864563,sub1_data_reg_reg[5]/CLK,541.041931,541.041931,0.000000,536.63208,943.114685,-406.482605,25,0.000183,mix1_data_o_reg_reg[1]/CLK,rise
ks1_col_reg[20]/D,-403.110413,-390.771210,739.379517,734.748352,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,336.269104,739.379395,-403.110413,29,0.000183,ks1_col_reg[20]/CLK,rise
ks1_key_reg_reg[104]/D,-401.491577,-402.967529,740.206482,744.880127,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,338.714905,740.206543,-401.491577,25,0.000183,ks1_key_reg_reg[104]/CLK,rise
ks1_key_reg_reg[110]/D,-401.052704,-383.507996,736.085205,727.132446,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,335.032501,736.085205,-401.052704,23,0.000183,ks1_key_reg_reg[110]/CLK,rise
ks1_key_reg_reg[14]/D,-400.578735,-397.185669,740.428223,745.988831,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,339.849487,740.428101,-400.578735,23,0.000183,ks1_key_reg_reg[14]/CLK,rise
ks1_key_reg_reg[78]/D,-400.477081,-395.558441,741.767517,745.273865,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,341.290436,741.767456,-400.477081,23,0.000183,ks1_key_reg_reg[78]/CLK,rise
ks1_key_reg_reg[108]/D,-399.168793,-392.997101,753.460144,749.381958,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,354.291351,753.459961,-399.168793,33,0.000183,ks1_key_reg_reg[108]/CLK,rise
ks1_key_reg_reg[46]/D,-398.085754,-396.008667,740.260498,745.847473,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,342.174744,740.260437,-398.085754,23,0.000183,ks1_key_reg_reg[46]/CLK,rise
ks1_col_reg[18]/D,-397.222015,-386.789703,733.978210,731.157288,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,336.756195,733.978210,-397.222015,25,0.000183,ks1_col_reg[18]/CLK,rise
ks1_col_reg[4]/D,-397.008942,-387.255066,747.397888,744.298340,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,350.388947,747.397827,-397.008942,29,0.000183,ks1_col_reg[4]/CLK,rise
sub1_data_reg_reg[12]/D,-396.195862,-384.705322,751.089600,747.396118,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,354.893707,751.089478,-396.195862,29,0.000183,sub1_data_reg_reg[12]/CLK,rise
ks1_col_reg[28]/D,-394.255707,-383.582031,739.232300,734.637329,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,344.976593,739.232178,-394.255707,29,0.000183,ks1_col_reg[28]/CLK,rise
ks1_col_reg[2]/D,-393.595642,-384.292206,736.593262,733.393311,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,342.99762,736.593262,-393.595642,25,0.000183,ks1_col_reg[2]/CLK,rise
sbox1_ah_reg_reg[3]/D,-392.836609,-331.119629,969.163086,973.368408,mix1_data_o_reg_reg[114]/CLK,589.190247,589.190247,0.000000,576.326538,969.162964,-392.836609,23,0.000183,sbox1_ah_reg_reg[3]/CLK,rise
addroundkey_data_reg_reg[8]/D,-392.654449,-346.712463,743.513794,734.125061,mix1_data_o_reg_reg[8]/CLK,586.930054,586.930054,0.000000,350.859344,743.513855,-392.654449,9,0.000183,addroundkey_data_reg_reg[8]/CLK,rise
ks1_col_reg[6]/D,-392.371552,-390.889557,728.952393,735.067627,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,336.580841,728.952332,-392.371552,21,0.000183,ks1_col_reg[6]/CLK,rise
ks1_col_reg[0]/D,-392.121765,-388.758759,727.897888,732.326965,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,335.776123,727.897949,-392.121765,25,0.000183,ks1_col_reg[0]/CLK,rise
addroundkey_data_reg_reg[0]/D,-390.231140,-342.160583,743.944885,732.515198,mix1_data_o_reg_reg[0]/CLK,587.17157,587.171570,0.000000,353.713745,743.944885,-390.231140,9,0.000183,addroundkey_data_reg_reg[0]/CLK,rise
addroundkey_data_reg_reg[18]/D,-388.803802,-343.360107,751.583557,740.347778,sub1_data_reg_reg[18]/CLK,588.511841,588.511841,0.000000,362.779755,751.583557,-388.803802,9,0.000183,addroundkey_data_reg_reg[18]/CLK,rise
ks1_col_reg[30]/D,-384.728455,-382.332672,721.052185,725.711914,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,336.32373,721.052124,-384.728455,21,0.000183,ks1_col_reg[30]/CLK,rise
sub1_data_reg_reg[76]/D,-384.192291,-374.536926,749.287170,745.935059,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,365.094879,749.287109,-384.192291,29,0.000183,sub1_data_reg_reg[76]/CLK,rise
ks1_col_reg[22]/D,-379.375916,-378.813904,728.393066,734.563660,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,349.017151,728.393005,-379.375916,21,0.000183,ks1_col_reg[22]/CLK,rise
sub1_data_reg_reg[44]/D,-378.773987,-369.022278,750.488892,747.859863,sbox1_ah_reg_reg[1]/CLK,335.579041,335.579041,0.000000,371.714905,750.488770,-378.773987,29,0.000183,sub1_data_reg_reg[44]/CLK,rise
addroundkey_data_reg_reg[36]/D,-377.334778,-359.831482,720.620789,712.572571,sub1_data_reg_reg[36]/CLK,554.130249,554.130249,0.000000,343.286011,720.620728,-377.334778,9,0.000183,addroundkey_data_reg_reg[36]/CLK,rise
sbox1_ah_reg_reg[1]/D,-376.812439,-295.518982,991.910828,990.071106,mix1_data_o_reg_reg[94]/CLK,588.513062,588.513062,0.000000,615.09845,991.910645,-376.812439,25,0.000183,sbox1_ah_reg_reg[1]/CLK,rise
