full_name,"lib_cell.full_name","lib_cell.function_id"
FE_OFC299_data_o_62,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC297_data_o_51,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
FE_OFC295_data_o_16,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC293_data_o_49,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
FE_OFC291_data_o_46,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
FE_OFC289_data_o_59,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC287_data_o_26,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx2_ASAP7_75t_SL,a1.0
FE_OFC285_data_o_20,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC283_data_o_7,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC281_data_o_15,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC279_data_o_19,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC277_data_o_23,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC275_data_o_35,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC273_data_o_44,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC271_data_o_1,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC269_data_o_40,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC267_data_o_56,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC265_data_o_37,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC263_data_o_32,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC261_data_o_21,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC259_data_o_2,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC257_data_o_22,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC255_data_o_18,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC253_data_o_52,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC251_data_o_53,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC249_data_o_25,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC247_data_o_42,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC245_data_o_3,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC243_data_o_5,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC241_data_o_36,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC239_data_o_24,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC237_data_o_47,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC235_data_o_12,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC233_data_o_41,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC231_data_o_58,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC229_data_o_6,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC227_data_o_17,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC225_data_o_30,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC223_data_o_31,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC221_data_o_33,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC219_data_o_55,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC217_data_o_9,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC215_data_o_50,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC213_data_o_54,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC211_data_o_57,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC209_data_o_63,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC207_data_o_60,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC205_data_o_10,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC203_data_o_27,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC201_data_o_39,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC199_data_o_28,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC197_data_o_0,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx4f_ASAP7_75t_L,a1.0
FE_OFC195_data_o_38,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/HB1xp67_ASAP7_75t_SL,a1.0
FE_OFC193_data_o_4,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx4f_ASAP7_75t_L,a1.0
FE_OFC191_stage1_iter_3,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx1_ASAP7_75t_SL,Ia1.0
FE_OFC190_stage1_iter_3,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx3_ASAP7_75t_SL,Ia1.0
FE_OFC144_stage1_round_key_o_6,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC89_key_i_13,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC87_key_i_28,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC84_stage1_round_key_o_48,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC83_stage1_round_key_o_23,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC82_stage1_round_key_o_31,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC81_stage1_R_o_0,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC80_key_i_6,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC79_stage1_R_o_3,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC76_stage1_R_o_15,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC75_stage1_R_o_20,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC74_stage1_R_o_7,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC73_stage1_R_o_27,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC72_stage1_R_o_8,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC59_reset,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx2_ASAP7_75t_L,a1.0
FE_OFC58_reset,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/BUFx4_ASAP7_75t_R,a1.0
FE_OFC57_reset,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/BUFx4_ASAP7_75t_R,a1.0
FE_DBTC53_stage1_iter_1,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/INVx2_ASAP7_75t_SL,Ia1.0
g42002,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42003,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41992,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42000,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42007,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42005,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42046,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42049,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42015,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42011,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42012,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42001,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41997,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41998,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41996,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41993,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41990,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42013,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42048,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41991,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41989,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41994,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41999,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42014,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42010,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42047,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42008,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42009,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42004,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g41995,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42016,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42006,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42558,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/NAND2xp5_ASAP7_75t_SL,Ia2.0
g42571,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42583,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42602,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42588,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42596,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42607,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42594,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42628,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42604,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42580,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42591,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42590,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42581,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42646,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42578,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42614,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42644,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42575,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42612,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42611,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42622,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42630,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42593,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42601,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42603,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42564,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42597,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42616,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42566,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42598,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42582,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42576,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42587,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42577,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42649,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42570,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42609,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42573,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42617,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42608,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42629,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42572,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42615,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42632,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42568,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42605,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42624,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42592,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42589,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42645,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42584,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42627,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42579,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42636,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42567,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42621,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42595,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42565,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42637,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42606,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42643,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42610,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42631,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42623,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42639,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42586,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42600,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g42641,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42619,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g42633,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g44061,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g45990,asap7sc7p5t_INVBUF_RVT_TT_nldm_211120/INVxp33_ASAP7_75t_R,Ia1.0
g47295,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g48412,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g50042,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
g50519,asap7sc7p5t_SIMPLE_SLVT_TT_nldm_211120/NOR2x1_ASAP7_75t_SL,a2.2
g52488,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/INVx1_ASAP7_75t_L,Ia1.0
FE_OFC13214_data_o_62,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx4f_ASAP7_75t_L,a1.0
FE_OFC13212_ready_o,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
FE_OFC13210_data_o_48,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
FE_OFC13208_data_o_29,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
FE_OFC13206_data_o_26,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
FE_OFC13204_data_o_51,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13202_data_o_13,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13200_data_o_59,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13198_data_o_8,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13196_data_o_34,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13194_data_o_46,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13192_data_o_49,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13190_data_o_16,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13188_data_o_20,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13186_data_o_27,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13184_data_o_38,asap7sc7p5t_INVBUF_LVT_TT_nldm_211120/BUFx6f_ASAP7_75t_L,a1.0
FE_OFC13182_data_o_11,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
FE_OFC13180_data_o_45,asap7sc7p5t_INVBUF_SLVT_TT_nldm_211120/BUFx6f_ASAP7_75t_SL,a1.0
