full_name,max_slack
output_backup_cbe_out_reg[3]/SETN,INFINITY
output_backup_cbe_out_reg[2]/SETN,INFINITY
output_backup_cbe_out_reg[1]/SETN,INFINITY
output_backup_cbe_out_reg[0]/SETN,INFINITY
configuration_sync_isr_2_del_bit_reg/RESETN,INFINITY
configuration_set_pci_err_cs_bit8_reg/RESETN,INFINITY
configuration_set_isr_bit2_reg/RESETN,INFINITY
configuration_pci_err_data_reg[31]/RESETN,INFINITY
configuration_pci_err_data_reg[30]/RESETN,INFINITY
configuration_pci_err_data_reg[29]/RESETN,INFINITY
configuration_pci_err_data_reg[28]/RESETN,INFINITY
configuration_pci_err_data_reg[27]/RESETN,INFINITY
configuration_pci_err_data_reg[26]/RESETN,INFINITY
configuration_pci_err_data_reg[25]/RESETN,INFINITY
configuration_pci_err_data_reg[24]/RESETN,INFINITY
configuration_pci_err_data_reg[23]/RESETN,INFINITY
configuration_pci_err_data_reg[22]/RESETN,INFINITY
configuration_pci_err_data_reg[21]/RESETN,INFINITY
configuration_pci_err_data_reg[20]/RESETN,INFINITY
configuration_pci_err_data_reg[19]/RESETN,INFINITY
configuration_pci_err_data_reg[18]/RESETN,INFINITY
configuration_pci_err_data_reg[17]/RESETN,INFINITY
configuration_pci_err_data_reg[16]/RESETN,INFINITY
configuration_pci_err_data_reg[15]/RESETN,INFINITY
configuration_pci_err_data_reg[14]/RESETN,INFINITY
configuration_pci_err_data_reg[13]/RESETN,INFINITY
configuration_pci_err_data_reg[12]/RESETN,INFINITY
configuration_pci_err_data_reg[11]/RESETN,INFINITY
configuration_pci_err_data_reg[10]/RESETN,INFINITY
configuration_pci_err_data_reg[9]/RESETN,INFINITY
configuration_pci_err_data_reg[8]/RESETN,INFINITY
configuration_pci_err_data_reg[7]/RESETN,INFINITY
configuration_pci_err_data_reg[6]/RESETN,INFINITY
configuration_pci_err_data_reg[5]/RESETN,INFINITY
configuration_pci_err_data_reg[4]/RESETN,INFINITY
configuration_pci_err_data_reg[3]/RESETN,INFINITY
configuration_pci_err_data_reg[2]/RESETN,INFINITY
configuration_pci_err_data_reg[1]/RESETN,INFINITY
configuration_pci_err_data_reg[0]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[31]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[30]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[29]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[28]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[27]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[26]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[25]/RESETN,INFINITY
configuration_pci_err_cs_bit31_24_reg[24]/RESETN,INFINITY
configuration_pci_err_cs_bit10_reg/RESETN,INFINITY
configuration_pci_err_cs_bit9_reg/RESETN,INFINITY
configuration_pci_err_addr_reg[31]/RESETN,INFINITY
pci_io_mux_ad_iob31_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob16_dat_out_reg/RESETN,INFINITY
output_backup_ad_out_reg[31]/RESETN,INFINITY
output_backup_ad_out_reg[16]/RESETN,INFINITY
output_backup_ad_out_reg[4]/RESETN,INFINITY
pci_io_mux_ad_iob28_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob27_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob26_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob25_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob19_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob15_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob13_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob12_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob10_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob8_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob7_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob4_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob1_dat_out_reg/RESETN,INFINITY
output_backup_ad_out_reg[28]/RESETN,INFINITY
output_backup_ad_out_reg[27]/RESETN,INFINITY
output_backup_ad_out_reg[26]/RESETN,INFINITY
output_backup_ad_out_reg[25]/RESETN,INFINITY
output_backup_ad_out_reg[19]/RESETN,INFINITY
output_backup_ad_out_reg[15]/RESETN,INFINITY
output_backup_ad_out_reg[13]/RESETN,INFINITY
output_backup_ad_out_reg[12]/RESETN,INFINITY
output_backup_ad_out_reg[10]/RESETN,INFINITY
output_backup_ad_out_reg[9]/RESETN,INFINITY
output_backup_ad_out_reg[8]/RESETN,INFINITY
output_backup_ad_out_reg[7]/RESETN,INFINITY
output_backup_ad_out_reg[1]/RESETN,INFINITY
pci_io_mux_ad_iob30_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob24_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob23_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob22_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob21_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob18_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob17_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob14_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob11_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob9_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob2_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob0_dat_out_reg/RESETN,INFINITY
output_backup_ad_out_reg[30]/RESETN,INFINITY
output_backup_ad_out_reg[24]/RESETN,INFINITY
output_backup_ad_out_reg[23]/RESETN,INFINITY
output_backup_ad_out_reg[22]/RESETN,INFINITY
output_backup_ad_out_reg[21]/RESETN,INFINITY
output_backup_ad_out_reg[18]/RESETN,INFINITY
output_backup_ad_out_reg[17]/RESETN,INFINITY
output_backup_ad_out_reg[14]/RESETN,INFINITY
output_backup_ad_out_reg[11]/RESETN,INFINITY
output_backup_ad_out_reg[2]/RESETN,INFINITY
output_backup_ad_out_reg[0]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_sel_o_reg[3]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_sel_o_reg[2]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_sel_o_reg[1]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_sel_o_reg[0]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[31]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[30]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[29]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[28]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[27]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[26]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[25]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[24]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[23]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[22]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[21]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[20]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[19]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[18]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[17]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[16]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[15]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[14]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[13]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[12]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[11]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[10]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[9]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[8]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[7]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[6]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[5]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[4]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[3]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[2]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[1]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_dat_o_reg[0]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_cti_o_reg[2]/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_cti_o_reg[0]/RESETN,INFINITY
pci_io_mux_ad_iob29_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob20_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob6_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob5_dat_out_reg/RESETN,INFINITY
pci_io_mux_ad_iob3_dat_out_reg/RESETN,INFINITY
output_backup_ad_out_reg[29]/RESETN,INFINITY
output_backup_ad_out_reg[20]/RESETN,INFINITY
output_backup_ad_out_reg[6]/RESETN,INFINITY
output_backup_ad_out_reg[5]/RESETN,INFINITY
output_backup_ad_out_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[1]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_wgrey_next_reg[0]/SETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_waddr_reg[3]/RESETN,INFINITY
wishbone_slave_unit_fifos_wbw_fifo_ctrl_waddr_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_raddr_plus_one_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_raddr_plus_one_reg[1]/SETN,INFINITY
pci_target_unit_wishbone_master_wb_we_o_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_stb_o_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_wb_cyc_o_reg/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[35]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[34]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[33]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[32]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[31]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[30]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[29]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[28]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[27]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[26]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[25]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[24]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[23]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[22]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[21]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[20]/RESETN,INFINITY
wishbone_slave_unit_wishbone_slave_d_incoming_reg[19]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_timeout_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_decode_count_reg[2]/SETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_decode_count_reg[0]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_data_source_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_rty_counter_reg[0]/RESETN,INFINITY
pci_target_unit_pci_target_sm_rw_cbe0_reg/RESETN,INFINITY
pci_target_unit_pci_target_sm_rd_from_fifo_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[8]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[7]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[6]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[5]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[1]/RESETN,INFINITY
pci_target_unit_pci_target_if_strd_address_reg[0]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_bc_reg[3]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_bc_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_bc_reg[1]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_bc_reg[0]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[30]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[29]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[27]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[26]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[25]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[22]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[21]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[20]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[19]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[18]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[17]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[15]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[13]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[11]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[8]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[7]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[6]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[5]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[2]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[1]/RESETN,INFINITY
pci_target_unit_pci_target_if_norm_address_reg[0]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[16]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[14]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[12]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[10]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[9]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[0]/RESETN,INFINITY
pci_target_unit_del_sync_burst_out_reg/RESETN,INFINITY
pci_target_unit_del_sync_be_out_reg[3]/RESETN,INFINITY
pci_target_unit_del_sync_be_out_reg[2]/RESETN,INFINITY
pci_target_unit_del_sync_be_out_reg[1]/RESETN,INFINITY
pci_target_unit_del_sync_be_out_reg[0]/RESETN,INFINITY
pci_target_unit_del_sync_bc_out_reg[3]/RESETN,INFINITY
pci_target_unit_del_sync_bc_out_reg[2]/SETN,INFINITY
pci_target_unit_del_sync_bc_out_reg[1]/RESETN,INFINITY
pci_target_unit_del_sync_bc_out_reg[0]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[31]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[30]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[29]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[28]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[27]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[26]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[25]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[24]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[23]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[22]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[21]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[20]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[19]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[18]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[17]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[16]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[15]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[14]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[13]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[12]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[11]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[10]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[9]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[8]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[7]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[6]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[5]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[4]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[3]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[2]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[1]/RESETN,INFINITY
pci_target_unit_del_sync_addr_out_reg[0]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[3]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[1]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_last_transfered_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_pcir_fifo_control_out_reg[1]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_transfer_reg/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_sm_decode_count_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_next_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_next_reg[0]/SETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_waddr_reg[1]/SETN,INFINITY
pci_target_unit_del_sync_req_done_reg_reg/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[8]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[7]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[6]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[5]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[4]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[3]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[2]/RESETN,INFINITY
pci_target_unit_del_sync_comp_cycle_count_reg[1]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_we_o_reg/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[2]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_sel_o_reg[0]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_cab_o_reg/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[1]/RESETN,INFINITY
i_pci_wbs_wbb3_2_wbb2_wbs_adr_o_reg[0]/RESETN,INFINITY
wishbone_slave_unit_pci_initiator_if_tabort_received_out_reg/RESETN,INFINITY
pci_target_unit_wishbone_master_addr_into_cnt_reg_reg/RESETN,INFINITY
pci_target_unit_pci_target_if_pciw_fifo_control_out_reg[1]/RESETN,INFINITY
pci_io_mux_req_iob_dat_out_reg/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_next_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_addr_reg[2]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_addr_reg[1]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_wgrey_addr_reg[0]/RESETN,INFINITY
pci_target_unit_fifos_pcir_fifo_ctrl_waddr_reg[2]/RESETN,INFINITY
