ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
u13_icc_r_reg[18]/D,-1145.987671,-1162.811768,1126.774902,1120.925293,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,-19.212738,1126.774902,-1145.987671,9,0.000000,u13_icc_r_reg[18]/CLK,rise
u12_wb_data_o_reg[14]/D,-1145.062500,-1137.630615,1260.411621,1256.809570,u9_dout_reg[14]/CLK,1149.418091,1149.418091,0.000000,115.349167,1260.411621,-1145.062500,7,0.000061,u12_wb_data_o_reg[14]/CLK,rise
u13_occ0_r_reg[27]/D,-1144.536865,-1164.863403,1118.014648,1126.751831,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,-26.522171,1118.014648,-1144.536865,9,0.000000,u13_occ0_r_reg[27]/CLK,rise
u12_wb_data_o_reg[6]/D,-1144.515503,-1143.816650,1260.984985,1260.714111,u9_dout_reg[6]/CLK,1149.382812,1149.382812,0.000000,116.469498,1260.984985,-1144.515503,7,0.000061,u12_wb_data_o_reg[6]/CLK,rise
u13_occ1_r_reg[0]/D,-1137.484497,-1162.380859,1124.819458,1126.040283,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,-12.664986,1124.819336,-1137.484497,9,0.000000,u13_occ1_r_reg[0]/CLK,rise
u13_occ1_r_reg[3]/D,-1134.924683,-1161.813843,1123.050903,1123.929199,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,-11.873802,1123.050781,-1134.924683,9,0.000000,u13_occ1_r_reg[3]/CLK,rise
u13_occ1_r_reg[11]/D,-1133.765137,-1163.638916,1126.043701,1127.175781,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,-7.721458,1126.043579,-1133.765137,9,0.000000,u13_occ1_r_reg[11]/CLK,rise
in_valid_s_reg[0]/D,-1120.121704,-1106.987305,1058.053589,1053.242676,in_valid_s1_reg[0]/CLK,977.252869,977.252869,0.000000,-62.068161,1058.053589,-1120.121704,5,0.000000,in_valid_s_reg[0]/CLK,rise
u13_occ0_r_reg[19]/D,-1117.266357,-1127.125122,1119.893188,1128.356812,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,2.626877,1119.893311,-1117.266357,9,0.000000,u13_occ0_r_reg[19]/CLK,rise
u13_occ0_r_reg[3]/D,-1113.541016,-1127.217773,1120.867188,1128.040894,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,7.326141,1120.867310,-1113.541016,9,0.000000,u13_occ0_r_reg[3]/CLK,rise
u9_wp_reg[0]/D,-1112.121094,-1275.547363,1117.549194,1120.833862,u14_u6_en_out_l_reg/CLK,967.207825,967.207825,0.000000,5.42804,1117.549194,-1112.121094,15,0.000000,u9_wp_reg[0]/CLK,rise
u13_occ0_r_reg[11]/D,-1109.098145,-1125.115967,1121.960449,1128.719971,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,12.862358,1121.960449,-1109.098145,9,0.000000,u13_occ0_r_reg[11]/CLK,rise
u13_occ0_r_reg[16]/D,-1106.090332,-1125.630615,1119.594971,1128.356323,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,13.504601,1119.594971,-1106.090332,9,0.000000,u13_occ0_r_reg[16]/CLK,rise
u14_u8_en_out_l2_reg/D,-1098.760376,-1231.636597,1088.786743,1080.772949,in_valid_s_reg[2]/CLK,964.857056,964.857056,0.000000,-9.973648,1088.786865,-1098.760376,9,0.000000,u14_u8_en_out_l2_reg/CLK,rise
u8_rp_reg[1]/D,-1089.576782,-1092.383789,1090.094238,1102.044678,u8_rp_reg[0]/CLK,940.860596,940.860596,0.000000,0.517426,1090.094238,-1089.576782,11,0.000000,u8_rp_reg[1]/CLK,rise
u12_wb_data_o_reg[21]/D,-1068.723755,-1177.167603,1235.480713,1246.573486,u9_dout_reg[21]/CLK,1125.697144,1125.697144,0.000000,166.756958,1235.480713,-1068.723755,9,0.000061,u12_wb_data_o_reg[21]/CLK,rise
u6_mem_reg[1][31]/D,-1050.365479,-1031.501221,1106.719849,1096.773804,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,56.354431,1106.719727,-1050.365479,7,0.000000,u6_mem_reg[1][31]/CLK,rise
u6_mem_reg[2][19]/D,-1043.770752,-1026.325684,1104.125122,1095.569824,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,60.354324,1104.125000,-1043.770752,7,0.000053,u6_mem_reg[2][19]/CLK,rise
u6_mem_reg[3][19]/D,-1043.539429,-1029.640625,1102.180298,1097.082031,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,58.640816,1102.180176,-1043.539429,7,0.000000,u6_mem_reg[3][19]/CLK,rise
u6_mem_reg[3][25]/D,-1042.437012,-1071.833130,1105.689941,1095.737427,u12_dout_reg[25]/CLK,974.331604,974.331604,0.000000,63.25288,1105.690063,-1042.437012,7,0.000000,u6_mem_reg[3][25]/CLK,rise
u6_mem_reg[1][19]/D,-1040.428345,-1026.687134,1101.782349,1096.718994,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,61.353966,1101.782349,-1040.428345,7,0.000053,u6_mem_reg[1][19]/CLK,rise
u6_mem_reg[3][27]/D,-1040.038818,-1067.974609,1102.768188,1092.906494,u12_dout_reg[27]/CLK,974.511658,974.511658,0.000000,62.729397,1102.768066,-1040.038818,9,0.000000,u6_mem_reg[3][27]/CLK,rise
u6_mem_reg[3][31]/D,-1039.668335,-1077.614014,1107.718506,1097.695190,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,68.050117,1107.718384,-1039.668335,7,0.000000,u6_mem_reg[3][31]/CLK,rise
u5_mem_reg[2][1]/D,-1037.571777,-1023.005188,1108.836060,1102.894531,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,71.264221,1108.835938,-1037.571777,7,0.000053,u5_mem_reg[2][1]/CLK,rise
u5_mem_reg[0][1]/D,-1022.719238,-1086.927979,1108.587402,1102.667847,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,85.868179,1108.587402,-1022.719238,7,0.000053,u5_mem_reg[0][1]/CLK,rise
u5_mem_reg[3][1]/D,-1007.964233,-993.155273,1108.239136,1102.339600,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,100.274887,1108.239014,-1007.964233,7,0.000061,u5_mem_reg[3][1]/CLK,rise
u5_mem_reg[1][1]/D,-951.666687,-932.105835,1109.871582,1099.045044,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,158.20491,1109.871582,-951.666687,7,0.000061,u5_mem_reg[1][1]/CLK,rise
u5_mem_reg[3][5]/D,-949.593506,-936.592529,1101.071289,1096.970215,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,151.477768,1101.071289,-949.593506,7,0.000061,u5_mem_reg[3][5]/CLK,rise
u12_o7_we_reg/D,-947.326416,-940.099487,1104.610474,1117.971436,u12_we1_reg/CLK,978.721802,978.721802,0.000000,157.284088,1104.610229,-947.326416,11,0.000061,u12_o7_we_reg/CLK,rise
u13_crac_dout_r_reg[5]/D,-924.290527,-911.327942,1130.251587,1125.423828,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,205.961029,1130.251465,-924.290527,7,0.000061,u13_crac_dout_r_reg[5]/CLK,rise
u6_mem_reg[1][9]/D,-916.718628,-898.921814,1105.410034,1095.939087,u12_dout_reg[9]/CLK,975.249268,975.249268,0.000000,188.691452,1105.410156,-916.718628,7,0.000061,u6_mem_reg[1][9]/CLK,rise
u5_mem_reg[1][9]/D,-916.342773,-898.360107,1100.940918,1091.741333,u12_dout_reg[9]/CLK,975.249268,975.249268,0.000000,184.598145,1100.940918,-916.342773,7,0.000061,u5_mem_reg[1][9]/CLK,rise
u6_mem_reg[2][5]/D,-915.757812,-894.325500,1104.584839,1091.622925,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,188.826996,1104.584839,-915.757812,7,0.000061,u6_mem_reg[2][5]/CLK,rise
u6_mem_reg[2][7]/D,-915.411865,-892.897583,1101.014160,1086.898682,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,185.602295,1101.014160,-915.411865,7,0.000061,u6_mem_reg[2][7]/CLK,rise
u6_mem_reg[0][5]/D,-911.879761,-899.296936,1100.620239,1096.579956,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,188.740509,1100.620239,-911.879761,7,0.000061,u6_mem_reg[0][5]/CLK,rise
u6_mem_reg[3][15]/D,-911.044800,-894.323242,1098.461914,1090.326904,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,187.41713,1098.462036,-911.044800,9,0.000061,u6_mem_reg[3][15]/CLK,rise
u6_mem_reg[2][15]/D,-909.016296,-888.508179,1099.713867,1087.632568,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,190.697571,1099.713867,-909.016296,9,0.000061,u6_mem_reg[2][15]/CLK,rise
u6_mem_reg[1][25]/D,-908.092773,-889.901184,1105.331299,1095.455444,u12_dout_reg[25]/CLK,974.331604,974.331604,0.000000,197.238525,1105.331299,-908.092773,7,0.000061,u6_mem_reg[1][25]/CLK,rise
u6_mem_reg[2][31]/D,-906.957825,-893.907898,1105.688110,1101.122314,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,198.730286,1105.688110,-906.957825,7,0.000061,u6_mem_reg[2][31]/CLK,rise
u6_mem_reg[0][31]/D,-906.671021,-893.537903,1105.347534,1100.796753,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,198.676498,1105.347412,-906.671021,7,0.000061,u6_mem_reg[0][31]/CLK,rise
u6_mem_reg[0][15]/D,-906.126892,-893.139465,1097.528687,1092.890137,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,191.401794,1097.528687,-906.126892,9,0.000061,u6_mem_reg[0][15]/CLK,rise
u6_mem_reg[0][19]/D,-905.774353,-896.313843,1100.699707,1099.712036,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,194.925369,1100.699585,-905.774353,7,0.000061,u6_mem_reg[0][19]/CLK,rise
u6_mem_reg[1][15]/D,-905.690247,-888.737549,1097.902344,1089.266357,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,192.212128,1097.902466,-905.690247,9,0.000061,u6_mem_reg[1][15]/CLK,rise
u6_mem_reg[1][27]/D,-904.279053,-886.150146,1102.361206,1092.558472,u12_dout_reg[27]/CLK,974.511658,974.511658,0.000000,198.082184,1102.361206,-904.279053,9,0.000061,u6_mem_reg[1][27]/CLK,rise
u6_mem_reg[1][5]/D,-904.064697,-886.783813,1102.025146,1093.267334,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,197.960434,1102.025024,-904.064697,7,0.000061,u6_mem_reg[1][5]/CLK,rise
u6_mem_reg[2][25]/D,-902.557373,-889.754761,1104.471191,1100.203857,u12_dout_reg[25]/CLK,974.331604,974.331604,0.000000,201.913818,1104.471436,-902.557373,7,0.000061,u6_mem_reg[2][25]/CLK,rise
u6_mem_reg[0][25]/D,-902.321838,-889.494019,1104.261719,1099.996948,u12_dout_reg[25]/CLK,974.331604,974.331604,0.000000,201.93988,1104.261841,-902.321838,7,0.000061,u6_mem_reg[0][25]/CLK,rise
u6_mem_reg[2][27]/D,-901.279358,-887.044312,1102.392334,1096.558960,u12_dout_reg[27]/CLK,974.511658,974.511658,0.000000,201.112991,1102.392212,-901.279358,9,0.000061,u6_mem_reg[2][27]/CLK,rise
u6_mem_reg[0][27]/D,-900.813110,-886.525635,1101.848267,1096.052856,u12_dout_reg[27]/CLK,974.511658,974.511658,0.000000,201.035187,1101.848267,-900.813110,9,0.000061,u6_mem_reg[0][27]/CLK,rise
u5_mem_reg[1][31]/D,-888.677551,-869.777771,1109.942749,1099.866943,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,221.265213,1109.942627,-888.677551,7,0.000061,u5_mem_reg[1][31]/CLK,rise
u6_mem_reg[1][7]/D,-888.164917,-982.008057,1097.355225,1088.007935,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,209.190308,1097.355347,-888.164917,7,0.000061,u6_mem_reg[1][7]/CLK,rise
u5_mem_reg[3][27]/D,-886.451172,-872.028320,1107.536255,1101.990234,u12_dout_reg[27]/CLK,974.511658,974.511658,0.000000,221.085068,1107.536133,-886.451172,9,0.000061,u5_mem_reg[3][27]/CLK,rise
u5_mem_reg[3][31]/D,-886.162109,-872.737915,1108.274658,1103.648804,u12_dout_reg[31]/CLK,979.082886,979.082886,0.000000,222.112579,1108.274536,-886.162109,7,0.000061,u5_mem_reg[3][31]/CLK,rise
u6_mem_reg[0][7]/D,-885.631592,-979.497070,1097.676392,1088.332153,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,212.04483,1097.676392,-885.631592,7,0.000061,u6_mem_reg[0][7]/CLK,rise
u5_mem_reg[1][25]/D,-883.995972,-865.362244,1106.653320,1096.708252,u12_dout_reg[25]/CLK,974.331604,974.331604,0.000000,222.657333,1106.653320,-883.995972,7,0.000061,u5_mem_reg[1][25]/CLK,rise
u6_mem_reg[3][7]/D,-883.301819,-972.752808,1100.118652,1086.067017,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,216.816849,1100.118652,-883.301819,7,0.000061,u6_mem_reg[3][7]/CLK,rise
u6_mem_reg[3][21]/D,-881.107910,-974.426208,1102.717529,1093.370605,u12_dout_reg[21]/CLK,974.260742,974.260742,0.000000,221.609604,1102.717529,-881.107910,7,0.000061,u6_mem_reg[3][21]/CLK,rise
u6_mem_reg[1][1]/D,-879.650146,-860.860474,1102.663208,1092.149414,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,223.013031,1102.663330,-879.650146,7,0.000061,u6_mem_reg[1][1]/CLK,rise
u5_mem_reg[3][15]/D,-878.367920,-859.925049,1099.882812,1090.183228,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,221.514908,1099.882935,-878.367920,9,0.000061,u5_mem_reg[3][15]/CLK,rise
u6_mem_reg[3][5]/D,-874.138184,-967.505005,1105.075684,1092.020752,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,230.937515,1105.075562,-874.138184,7,0.000061,u6_mem_reg[3][5]/CLK,rise
u5_mem_reg[3][9]/D,-856.246338,-843.292664,1099.690430,1095.550903,u12_dout_reg[9]/CLK,975.249268,975.249268,0.000000,243.444077,1099.690430,-856.246338,7,0.000061,u5_mem_reg[3][9]/CLK,rise
u13_crac_dout_r_reg[9]/D,-854.164429,-841.309998,1130.222534,1125.388062,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,276.058075,1130.222412,-854.164429,7,0.000061,u13_crac_dout_r_reg[9]/CLK,rise
u13_crac_dout_r_reg[6]/D,-852.907959,-844.682739,1128.905396,1128.675781,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,275.997467,1128.905396,-852.907959,7,0.000061,u13_crac_dout_r_reg[6]/CLK,rise
u13_crac_dout_r_reg[8]/D,-852.830200,-844.587585,1128.784424,1128.561157,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,275.954193,1128.784424,-852.830200,7,0.000061,u13_crac_dout_r_reg[8]/CLK,rise
u13_crac_dout_r_reg[10]/D,-852.451355,-844.187744,1128.563843,1128.353027,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,276.112488,1128.563843,-852.451355,7,0.000061,u13_crac_dout_r_reg[10]/CLK,rise
u13_crac_dout_r_reg[4]/D,-852.290771,-843.993530,1128.427246,1128.215332,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,276.136505,1128.427246,-852.290771,7,0.000061,u13_crac_dout_r_reg[4]/CLK,rise
u13_crac_dout_r_reg[7]/D,-852.236328,-843.972717,1128.345093,1128.132568,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,276.108795,1128.344971,-852.236328,7,0.000061,u13_crac_dout_r_reg[7]/CLK,rise
u14_u5_en_out_l_reg/D,-838.079773,-858.068909,793.303284,800.114563,u13_occ1_r_reg[8]/CLK,665.310852,665.310852,0.000000,-44.776482,793.303345,-838.079773,9,0.000000,u14_u5_en_out_l_reg/CLK,rise
u12_wb_data_o_reg[25]/D,-827.723877,-827.188354,1299.017700,1306.162842,u9_dout_reg[25]/CLK,1189.603516,1189.603516,0.000000,471.293823,1299.017700,-827.723877,9,0.000061,u12_wb_data_o_reg[25]/CLK,rise
u12_wb_data_o_reg[3]/D,-827.249695,-824.228760,1291.046753,1288.657593,u9_dout_reg[3]/CLK,1182.513794,1182.513794,0.000000,463.797089,1291.046631,-827.249695,7,0.000061,u12_wb_data_o_reg[3]/CLK,rise
u7_rp_reg[1]/D,-825.957947,-820.520386,833.457764,832.573242,u14_u4_en_out_l2_reg/CLK,672.3573,672.357300,0.000000,7.49984,833.457764,-825.957947,15,0.000000,u7_rp_reg[1]/CLK,rise
u7_rp_reg[2]/D,-825.759277,-821.999756,832.193298,836.124268,u14_u4_en_out_l2_reg/CLK,672.3573,672.357300,0.000000,6.434013,832.193298,-825.759277,15,0.000000,u7_rp_reg[2]/CLK,rise
u5_mem_reg[0][5]/D,-825.678711,-901.728882,1101.118408,1097.014771,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,275.439667,1101.118408,-825.678711,7,0.000061,u5_mem_reg[0][5]/CLK,rise
u12_wb_data_o_reg[12]/D,-824.029419,-728.935730,1291.356812,1287.618530,u9_dout_reg[12]/CLK,1182.117188,1182.117188,0.000000,467.327362,1291.356812,-824.029419,7,0.000061,u12_wb_data_o_reg[12]/CLK,rise
u12_wb_data_o_reg[9]/D,-823.476318,-728.812805,1286.505859,1282.593994,u9_dout_reg[9]/CLK,1176.655396,1176.655396,0.000000,463.02951,1286.505859,-823.476318,7,0.000061,u12_wb_data_o_reg[9]/CLK,rise
u12_wb_data_o_reg[23]/D,-821.894714,-824.627319,1283.914917,1286.994751,u9_dout_reg[23]/CLK,1182.445801,1182.445801,0.000000,462.020233,1283.915039,-821.894714,7,0.000061,u12_wb_data_o_reg[23]/CLK,rise
u6_mem_reg[3][1]/D,-821.139709,-925.562622,1102.989868,1092.496704,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,281.850159,1102.989868,-821.139709,7,0.000061,u6_mem_reg[3][1]/CLK,rise
u5_mem_reg[3][19]/D,-816.080139,-804.912842,1094.166748,1091.710938,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,278.086609,1094.166870,-816.080139,7,0.000061,u5_mem_reg[3][19]/CLK,rise
u5_mem_reg[2][9]/D,-813.714539,-800.917542,1100.204956,1096.061890,u12_dout_reg[9]/CLK,975.249268,975.249268,0.000000,286.490417,1100.204956,-813.714539,7,0.000061,u5_mem_reg[2][9]/CLK,rise
u5_mem_reg[1][15]/D,-813.498169,-795.170837,1099.908936,1090.205688,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,286.410767,1099.908936,-813.498169,9,0.000061,u5_mem_reg[1][15]/CLK,rise
u5_mem_reg[0][15]/D,-812.780029,-798.620361,1099.005737,1093.488647,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,286.225708,1099.005737,-812.780029,9,0.000061,u5_mem_reg[0][15]/CLK,rise
u6_rp_reg[2]/D,-812.702332,-813.916077,830.278564,840.309631,u13_occ0_r_reg[26]/CLK,671.709351,671.709351,0.000000,17.576206,830.278625,-812.702332,15,0.000000,u6_rp_reg[2]/CLK,rise
u4_mem_reg[2][15]/D,-812.401489,-798.278076,1098.690552,1093.163818,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,286.289062,1098.690674,-812.401489,9,0.000061,u4_mem_reg[2][15]/CLK,rise
u5_mem_reg[2][15]/D,-812.014709,-797.885559,1098.480957,1092.994019,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,286.466248,1098.481079,-812.014709,9,0.000061,u5_mem_reg[2][15]/CLK,rise
u4_mem_reg[0][15]/D,-811.704529,-797.441162,1098.172974,1092.694336,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,286.468445,1098.173096,-811.704529,9,0.000061,u4_mem_reg[0][15]/CLK,rise
u6_mem_reg[0][1]/D,-808.883423,-794.756104,1102.100830,1096.219116,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,293.217438,1102.100830,-808.883423,7,0.000061,u6_mem_reg[0][1]/CLK,rise
u5_mem_reg[1][5]/D,-808.373718,-790.925964,1102.382935,1093.575317,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,294.009216,1102.382935,-808.373718,7,0.000061,u5_mem_reg[1][5]/CLK,rise
u5_mem_reg[2][5]/D,-802.958008,-790.245605,1101.061646,1096.989746,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,298.103638,1101.061646,-802.958008,7,0.000061,u5_mem_reg[2][5]/CLK,rise
u4_mem_reg[3][7]/D,-801.869873,-784.141479,1096.582642,1087.444824,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,294.712769,1096.582764,-801.869873,7,0.000061,u4_mem_reg[3][7]/CLK,rise
u5_mem_reg[3][7]/D,-800.758911,-787.968811,1094.700317,1090.581177,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,293.941406,1094.700317,-800.758911,7,0.000061,u5_mem_reg[3][7]/CLK,rise
u5_mem_reg[2][7]/D,-800.674377,-787.967529,1094.666260,1090.547485,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,293.991882,1094.666382,-800.674377,7,0.000061,u5_mem_reg[2][7]/CLK,rise
u14_u3_en_out_l_reg/D,-798.324951,-797.790771,783.957397,791.953918,u14_u3_full_empty_r_reg/CLK,671.757996,671.757996,0.000000,-14.367546,783.957397,-798.324951,9,0.000000,u14_u3_en_out_l_reg/CLK,rise
u4_mem_reg[3][15]/D,-798.092407,-779.789368,1099.196167,1089.532349,u12_dout_reg[15]/CLK,970.164124,970.164124,0.000000,301.10376,1099.196289,-798.092407,9,0.000061,u4_mem_reg[3][15]/CLK,rise
u5_mem_reg[1][7]/D,-798.032410,-780.212708,1096.182251,1087.021240,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,298.149841,1096.182251,-798.032410,7,0.000061,u5_mem_reg[1][7]/CLK,rise
u12_wb_data_o_reg[13]/D,-797.415894,-706.591919,1259.916382,1261.368408,u9_dout_reg[13]/CLK,1150.458252,1150.458252,0.000000,462.500488,1259.916382,-797.415894,7,0.000061,u12_wb_data_o_reg[13]/CLK,rise
u4_mem_reg[0][5]/D,-797.143005,-784.364746,1101.488037,1097.400391,u12_dout_reg[5]/CLK,975.714478,975.714478,0.000000,304.345032,1101.487915,-797.143005,7,0.000061,u4_mem_reg[0][5]/CLK,rise
u13_occ0_r_reg[10]/D,-795.736267,-814.505371,1132.236450,1144.171509,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,336.500183,1132.236572,-795.736267,11,0.000061,u13_occ0_r_reg[10]/CLK,rise
u13_occ0_r_reg[8]/D,-795.196289,-812.641357,1132.566895,1144.430298,u12_rf_we_reg/CLK,979.077759,979.077759,0.000000,337.370605,1132.567017,-795.196289,11,0.000061,u13_occ0_r_reg[8]/CLK,rise
u6_rp_reg[1]/D,-794.017822,-795.197144,817.731750,823.820435,u13_occ0_r_reg[26]/CLK,671.709351,671.709351,0.000000,23.713905,817.731689,-794.017822,13,0.000000,u6_rp_reg[1]/CLK,rise
u4_mem_reg[1][7]/D,-791.926697,-774.102173,1096.257690,1087.150879,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,304.330994,1096.257812,-791.926697,7,0.000061,u4_mem_reg[1][7]/CLK,rise
u5_mem_reg[0][19]/D,-790.728149,-870.551086,1093.911743,1091.416260,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,303.183624,1093.911743,-790.728149,7,0.000061,u5_mem_reg[0][19]/CLK,rise
u4_mem_reg[2][7]/D,-790.484863,-867.413757,1095.143066,1091.029053,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,304.658234,1095.143066,-790.484863,7,0.000061,u4_mem_reg[2][7]/CLK,rise
u6_mem_reg[2][1]/D,-786.621460,-772.418335,1099.947510,1094.244751,u12_dout_reg[1]/CLK,975.761719,975.761719,0.000000,313.32608,1099.947388,-786.621460,7,0.000061,u6_mem_reg[2][1]/CLK,rise
u5_mem_reg[1][19]/D,-786.365234,-772.604736,1094.068481,1088.221802,u12_dout_reg[19]/CLK,969.677063,969.677063,0.000000,307.703247,1094.068604,-786.365234,7,0.000061,u5_mem_reg[1][19]/CLK,rise
u4_mem_reg[3][9]/D,-785.670776,-772.942993,1100.451172,1096.311523,u12_dout_reg[9]/CLK,975.249268,975.249268,0.000000,314.780396,1100.451172,-785.670776,7,0.000061,u4_mem_reg[3][9]/CLK,rise
u4_mem_reg[0][7]/D,-783.719238,-861.389343,1095.225342,1091.097656,u12_dout_reg[7]/CLK,970.271484,970.271484,0.000000,311.506104,1095.225342,-783.719238,7,0.000061,u4_mem_reg[0][7]/CLK,rise
