sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std
u11_din_tmp1_reg[15]/CLK,1064.760986,1064.760986,0.000000
u13_crac_r_reg[7]/CLK,671.500061,671.500061,0.000000
u14_u4_en_out_l_reg/CLK,672.14032,672.140320,0.000000
u13_icc_r_reg[19]/CLK,965.2276,965.227600,0.000000
u9_dout_reg[0]/CLK,1088.273926,1088.273926,0.000000
u9_dout_reg[15]/CLK,1088.21106,1088.211060,0.000000
u9_din_tmp1_reg[8]/CLK,1176.637695,1176.637695,0.000000
u9_din_tmp1_reg[14]/CLK,1181.561646,1181.561646,0.000000
u9_dout_reg[19]/CLK,1173.261108,1173.261108,0.000000
u9_din_tmp1_reg[15]/CLK,1176.635254,1176.635254,0.000000
u9_din_tmp1_reg[10]/CLK,1176.524536,1176.524536,0.000000
u9_rp_reg[1]/CLK,1149.542725,1149.542725,0.000000
u11_din_tmp1_reg[13]/CLK,1064.999268,1064.999268,0.000000
u9_dout_reg[1]/CLK,1182.484985,1182.484985,0.000000
u3_rp_reg[1]/CLK,538.589355,538.589355,0.000000
u23_int_set_reg[1]/CLK,968.105835,968.105835,0.000000
u10_dout_reg[27]/CLK,1189.915039,1189.915039,0.000000
u11_din_tmp1_reg[5]/CLK,1087.465088,1087.465088,0.000000
u3_rp_reg[2]/CLK,538.855042,538.855042,0.000000
u10_dout_reg[20]/CLK,1188.713379,1188.713379,0.000000
u9_mem_reg[0][7]/CLK,1159.913208,1159.913208,0.000000
u9_mem_reg[0][5]/CLK,1160.90271,1160.902710,0.000000
u9_din_tmp1_reg[13]/CLK,1176.940063,1176.940063,0.000000
u9_mem_reg[0][13]/CLK,1165.061035,1165.061035,0.000000
u9_din_tmp1_reg[7]/CLK,1176.47937,1176.479370,0.000000
u9_dout_reg[28]/CLK,1182.856567,1182.856567,0.000000
u9_mem_reg[3][19]/CLK,1181.487671,1181.487671,0.000000
u25_int_set_reg[1]/CLK,954.615051,954.615051,0.000000
u9_din_tmp1_reg[12]/CLK,1180.385254,1180.385254,0.000000
u11_mem_reg[0][1]/CLK,1065.226196,1065.226196,0.000000
u3_mem_reg[0][3]/CLK,614.851135,614.851135,0.000000
u9_mem_reg[0][11]/CLK,1184.335693,1184.335693,0.000000
u9_din_tmp1_reg[9]/CLK,1176.281616,1176.281616,0.000000
u13_icc_r_reg[16]/CLK,956.242798,956.242798,0.000000
u11_din_tmp1_reg[6]/CLK,1080.523315,1080.523315,0.000000
u11_mem_reg[0][3]/CLK,1065.144043,1065.144043,0.000000
u9_mem_reg[3][18]/CLK,1181.427856,1181.427856,0.000000
u10_mem_reg[2][18]/CLK,1190.046265,1190.046265,0.000000
u10_mem_reg[2][1]/CLK,1189.513428,1189.513428,0.000000
u9_mem_reg[0][12]/CLK,1182.437622,1182.437622,0.000000
u11_mem_reg[1][25]/CLK,970.039246,970.039246,0.000000
u11_mem_reg[1][26]/CLK,972.502869,972.502869,0.000000
u8_wp_reg[1]/CLK,663.633606,663.633606,0.000000
u9_mem_reg[3][26]/CLK,1182.638794,1182.638794,0.000000
u10_mem_reg[2][17]/CLK,1189.741333,1189.741333,0.000000
u9_mem_reg[0][14]/CLK,1153.839355,1153.839355,0.000000
u9_din_tmp1_reg[11]/CLK,1180.071411,1180.071411,0.000000
u11_mem_reg[3][7]/CLK,1100.788696,1100.788696,0.000000
u11_din_tmp1_reg[2]/CLK,1087.829468,1087.829468,0.000000
u12_o9_we_reg/CLK,668.016235,668.016235,0.000000
u9_mem_reg[0][9]/CLK,1168.697144,1168.697144,0.000000
u11_din_tmp1_reg[8]/CLK,1064.848633,1064.848633,0.000000
u12_dout_reg[11]/CLK,400.260803,400.260803,0.000000
u12_dout_reg[12]/CLK,400.183655,400.183655,0.000000
u9_din_tmp1_reg[2]/CLK,1176.689087,1176.689087,0.000000
u9_mem_reg[0][6]/CLK,1141.630493,1141.630493,0.000000
u9_mem_reg[0][8]/CLK,1136.369751,1136.369751,0.000000
u26_ps_cnt_reg[2]/CLK,629.963989,629.963989,0.000000
u11_mem_reg[1][29]/CLK,969.66394,969.663940,0.000000
u11_mem_reg[1][24]/CLK,951.321533,951.321533,0.000000
u13_ints_r_reg[24]/CLK,978.148438,978.148438,0.000000
u10_dout_reg[17]/CLK,1189.731201,1189.731201,0.000000
u11_din_tmp1_reg[7]/CLK,1080.526001,1080.526001,0.000000
u12_o4_we_reg/CLK,457.557068,457.557068,0.000000
u11_mem_reg[1][27]/CLK,971.308594,971.308594,0.000000
u11_mem_reg[1][5]/CLK,1068.485352,1068.485352,0.000000
u2_bit_clk_r1_reg/CLK,629.651428,629.651428,0.000000
u11_mem_reg[1][6]/CLK,1064.562622,1064.562622,0.000000
u11_rp_reg[1]/CLK,955.163269,955.163269,0.000000
u8_status_reg[0]/CLK,948.205261,948.205261,0.000000
u11_mem_reg[1][30]/CLK,968.460144,968.460144,0.000000
u11_mem_reg[1][28]/CLK,968.896484,968.896484,0.000000
u9_din_tmp1_reg[3]/CLK,1181.747681,1181.747681,0.000000
u11_mem_reg[1][8]/CLK,1064.362793,1064.362793,0.000000
u14_u6_full_empty_r_reg/CLK,967.03302,967.033020,0.000000
u11_full_reg/CLK,954.837708,954.837708,0.000000
u11_mem_reg[1][13]/CLK,1058.244385,1058.244385,0.000000
u9_dout_reg[11]/CLK,1182.439087,1182.439087,0.000000
in_valid_s1_reg[1]/CLK,551.861511,551.861511,0.000000
u14_u6_en_out_l2_reg/CLK,967.193542,967.193542,0.000000
u10_mem_reg[2][23]/CLK,628.510437,628.510437,0.000000
u11_mem_reg[3][18]/CLK,1100.787598,1100.787598,0.000000
u3_mem_reg[2][9]/CLK,615.041992,615.041992,0.000000
u11_mem_reg[3][17]/CLK,1100.63147,1100.631470,0.000000
u11_mem_reg[1][4]/CLK,971.477051,971.477051,0.000000
u12_we2_reg/CLK,978.145264,978.145264,0.000000
u10_wp_reg[0]/CLK,613.423462,613.423462,0.000000
u3_mem_reg[0][11]/CLK,615.098511,615.098511,0.000000
u13_occ0_r_reg[30]/CLK,671.659424,671.659424,0.000000
u9_empty_reg/CLK,967.124695,967.124695,0.000000
u13_occ1_r_reg[6]/CLK,665.618774,665.618774,0.000000
u11_empty_reg/CLK,954.944397,954.944397,0.000000
u10_wp_reg[1]/CLK,613.904541,613.904541,0.000000
u11_mem_reg[1][22]/CLK,971.444885,971.444885,0.000000
u11_mem_reg[3][2]/CLK,1087.228027,1087.228027,0.000000
u10_mem_reg[2][8]/CLK,611.065308,611.065308,0.000000
u16_u7_dma_req_r1_reg/CLK,978.458923,978.458923,0.000000
u10_mem_reg[3][4]/CLK,614.929138,614.929138,0.000000
u10_mem_reg[2][2]/CLK,612.947571,612.947571,0.000000
u11_mem_reg[0][20]/CLK,1041.35376,1041.353760,0.000000
u11_mem_reg[0][16]/CLK,1041.309082,1041.309082,0.000000
u9_dout_reg[7]/CLK,1136.370728,1136.370728,0.000000
u10_mem_reg[3][14]/CLK,607.265137,607.265137,0.000000
u11_mem_reg[1][21]/CLK,972.147278,972.147278,0.000000
u9_dout_reg[5]/CLK,1137.662476,1137.662476,0.000000
u7_rp_reg[0]/CLK,659.690247,659.690247,0.000000
u10_wp_reg[2]/CLK,613.401062,613.401062,0.000000
u11_wp_reg[1]/CLK,934.211548,934.211548,0.000000
u10_mem_reg[1][16]/CLK,603.261475,603.261475,0.000000
u13_occ1_r_reg[5]/CLK,671.373047,671.373047,0.000000
u12_o7_we_reg/CLK,152.28038,152.280380,0.000000
u2_to_cnt_reg[1]/CLK,629.619568,629.619568,0.000000
u12_o3_we_reg/CLK,445.417786,445.417786,0.000000
u11_mem_reg[0][0]/CLK,1065.13269,1065.132690,0.000000
u2_to_cnt_reg[0]/CLK,629.589844,629.589844,0.000000
u9_full_reg/CLK,967.134705,967.134705,0.000000
u13_ac97_rst_force_reg/CLK,614.840515,614.840515,0.000000
u2_suspended_reg/CLK,615.055908,615.055908,0.000000
u10_mem_reg[3][15]/CLK,609.44873,609.448730,0.000000
u8_empty_reg/CLK,666.096985,666.096985,0.000000
u2_bit_clk_r_reg/CLK,629.836182,629.836182,0.000000
u13_occ0_r_reg[29]/CLK,671.667358,671.667358,0.000000
u26_ps_cnt_reg[3]/CLK,629.950073,629.950073,0.000000
u13_occ0_r_reg[2]/CLK,445.64389,445.643890,0.000000
u11_mem_reg[1][19]/CLK,1048.081543,1048.081543,0.000000
u13_occ0_r_reg[0]/CLK,440.064392,440.064392,0.000000
u13_occ0_r_reg[5]/CLK,493.581177,493.581177,0.000000
u10_mem_reg[2][22]/CLK,629.247131,629.247131,0.000000
u10_mem_reg[3][24]/CLK,603.078918,603.078918,0.000000
u10_mem_reg[0][21]/CLK,628.049866,628.049866,0.000000
u10_mem_reg[2][9]/CLK,629.116882,629.116882,0.000000
u10_mem_reg[2][12]/CLK,629.706482,629.706482,0.000000
u10_mem_reg[2][10]/CLK,629.826111,629.826111,0.000000
u10_mem_reg[2][13]/CLK,629.693787,629.693787,0.000000
u11_mem_reg[1][15]/CLK,969.710999,969.710999,0.000000
u2_to_cnt_reg[5]/CLK,628.516846,628.516846,0.000000
u11_mem_reg[1][31]/CLK,968.773987,968.773987,0.000000
u14_u7_en_out_l_reg/CLK,561.360046,561.360046,0.000000
u10_mem_reg[0][30]/CLK,627.244141,627.244141,0.000000
u10_mem_reg[3][5]/CLK,625.336426,625.336426,0.000000
u11_mem_reg[2][9]/CLK,1027.754028,1027.754028,0.000000
u10_rp_reg[1]/CLK,545.060669,545.060669,0.000000
u11_mem_reg[1][11]/CLK,957.219177,957.219177,0.000000
u10_mem_reg[2][25]/CLK,628.818298,628.818298,0.000000
u10_mem_reg[2][28]/CLK,628.816223,628.816223,0.000000
u10_rp_reg[0]/CLK,545.042725,545.042725,0.000000
u10_mem_reg[0][29]/CLK,628.524414,628.524414,0.000000
u11_mem_reg[0][12]/CLK,1017.419861,1017.419861,0.000000
u10_mem_reg[2][0]/CLK,569.516479,569.516479,0.000000
u4_wp_reg[1]/CLK,385.222656,385.222656,0.000000
u13_occ0_r_reg[17]/CLK,465.439972,465.439972,0.000000
u13_occ0_r_reg[21]/CLK,464.055054,464.055054,0.000000
u10_mem_reg[1][11]/CLK,627.17511,627.175110,0.000000
u13_occ0_r_reg[14]/CLK,417.361115,417.361115,0.000000
u10_mem_reg[2][7]/CLK,597.485718,597.485718,0.000000
u15_crac_wr_reg/CLK,465.976959,465.976959,0.000000
u7_empty_reg/CLK,659.438721,659.438721,0.000000
u12_i4_re_reg/CLK,551.455566,551.455566,0.000000
u15_crac_rd_done_reg/CLK,455.486908,455.486908,0.000000
in_valid_s_reg[1]/CLK,555.986267,555.986267,0.000000
u10_mem_reg[0][6]/CLK,615.072998,615.072998,0.000000
u13_occ0_r_reg[12]/CLK,415.50351,415.503510,0.000000
u5_empty_reg/CLK,457.207977,457.207977,0.000000
u3_empty_reg/CLK,422.69455,422.694550,0.000000
u15_rdd3_reg/CLK,465.987427,465.987427,0.000000
u6_rp_reg[3]/CLK,170.633255,170.633255,0.000000
u12_o6_we_reg/CLK,457.182617,457.182617,0.000000
u15_crac_rd_reg/CLK,466.003174,466.003174,0.000000
u8_mem_reg[3][11]/CLK,834.050903,834.050903,0.000000
u8_mem_reg[3][18]/CLK,810.703247,810.703247,0.000000
u15_crac_din_reg[12]/CLK,977.727905,977.727905,0.000000
u15_crac_din_reg[14]/CLK,976.615845,976.615845,0.000000
u15_crac_din_reg[5]/CLK,977.46698,977.466980,0.000000
u15_crac_din_reg[0]/CLK,977.741943,977.741943,0.000000
u15_crac_din_reg[6]/CLK,977.589417,977.589417,0.000000
u15_crac_din_reg[3]/CLK,975.251831,975.251831,0.000000
u15_crac_din_reg[4]/CLK,977.33783,977.337830,0.000000
u15_crac_din_reg[11]/CLK,975.656799,975.656799,0.000000
u15_crac_din_reg[15]/CLK,977.343811,977.343811,0.000000
u15_crac_din_reg[2]/CLK,977.710632,977.710632,0.000000
u15_crac_din_reg[7]/CLK,977.647095,977.647095,0.000000
u15_crac_din_reg[13]/CLK,977.59613,977.596130,0.000000
u10_mem_reg[1][17]/CLK,1189.989746,1189.989746,0.000000
u8_wp_reg[0]/CLK,663.652527,663.652527,0.000000
u10_mem_reg[0][18]/CLK,1190.042358,1190.042358,0.000000
u15_crac_din_reg[9]/CLK,977.527344,977.527344,0.000000
u15_crac_din_reg[10]/CLK,977.708618,977.708618,0.000000
u8_mem_reg[2][3]/CLK,938.378052,938.378052,0.000000
u15_crac_din_reg[1]/CLK,976.207214,976.207214,0.000000
u4_rp_reg[1]/CLK,342.500549,342.500549,0.000000
valid_s_reg/CLK,-41.700001,-41.700001,0.000000
u6_rp_reg[0]/CLK,185.348007,185.348007,0.000000
u6_mem_reg[0][6]/CLK,428.899078,428.899078,0.000000
u6_mem_reg[2][6]/CLK,428.45639,428.456390,0.000000
u6_mem_reg[1][10]/CLK,425.914337,425.914337,0.000000
u6_mem_reg[1][22]/CLK,425.969574,425.969574,0.000000
u6_mem_reg[3][10]/CLK,426.210144,426.210144,0.000000
u6_mem_reg[1][8]/CLK,425.740295,425.740295,0.000000
u6_mem_reg[1][20]/CLK,425.963043,425.963043,0.000000
u6_mem_reg[2][10]/CLK,428.212311,428.212311,0.000000
u6_mem_reg[1][6]/CLK,425.888611,425.888611,0.000000
u6_mem_reg[1][2]/CLK,421.605652,421.605652,0.000000
u6_mem_reg[3][6]/CLK,425.981964,425.981964,0.000000
u6_mem_reg[3][2]/CLK,419.000214,419.000214,0.000000
u6_mem_reg[2][8]/CLK,428.194916,428.194916,0.000000
u6_mem_reg[2][2]/CLK,416.562469,416.562469,0.000000
u6_wp_reg[1]/CLK,123.378487,123.378487,0.000000
u14_crac_valid_r_reg/CLK,457.499298,457.499298,0.000000
u10_mem_reg[0][3]/CLK,1188.810791,1188.810791,0.000000
u10_mem_reg[0][17]/CLK,1189.985718,1189.985718,0.000000
u10_mem_reg[2][3]/CLK,1189.120605,1189.120605,0.000000
u20_int_set_reg[1]/CLK,465.994171,465.994171,0.000000
u3_mem_reg[3][11]/CLK,615.02356,615.023560,0.000000
u4_rp_reg[0]/CLK,344.341461,344.341461,0.000000
u6_mem_reg[3][8]/CLK,426.768738,426.768738,0.000000
u6_mem_reg[0][8]/CLK,428.665375,428.665375,0.000000
u6_mem_reg[0][10]/CLK,428.677765,428.677765,0.000000
u6_mem_reg[0][2]/CLK,417.739105,417.739105,0.000000
u3_rp_reg[0]/CLK,445.56839,445.568390,0.000000
u5_rp_reg[0]/CLK,87.542435,87.542435,0.000000
u6_wp_reg[0]/CLK,105.706276,105.706276,0.000000
u4_empty_reg/CLK,356.483032,356.483032,0.000000
u7_wp_reg[1]/CLK,352.16507,352.165070,0.000000
u7_wp_reg[0]/CLK,331.847351,331.847351,0.000000
u10_full_reg/CLK,555.968994,555.968994,0.000000
u10_mem_reg[2][31]/CLK,626.954956,626.954956,0.000000
u10_mem_reg[2][26]/CLK,627.046631,627.046631,0.000000
u10_mem_reg[2][27]/CLK,626.250122,626.250122,0.000000
u10_mem_reg[2][20]/CLK,622.732544,622.732544,0.000000
u10_mem_reg[0][19]/CLK,627.423584,627.423584,0.000000
u14_u1_en_out_l_reg/CLK,-25.0,-25.000000,0.000000
u13_occ1_r_reg[9]/CLK,669.900085,669.900085,0.000000
u13_icc_r_reg[4]/CLK,964.137329,964.137329,0.000000
u3_mem_reg[1][3]/CLK,615.121338,615.121338,0.000000
u11_rp_reg[0]/CLK,942.70636,942.706360,0.000000
u11_mem_reg[2][1]/CLK,1065.219604,1065.219604,0.000000
u11_mem_reg[2][3]/CLK,1065.21521,1065.215210,0.000000
u13_icc_r_reg[21]/CLK,956.247986,956.247986,0.000000
u9_din_tmp1_reg[1]/CLK,1176.689087,1176.689087,0.000000
u13_intm_r_reg[0]/CLK,978.721069,978.721069,0.000000
u8_status_reg[1]/CLK,948.212036,948.212036,0.000000
u3_mem_reg[3][9]/CLK,615.112976,615.112976,0.000000
u10_mem_reg[1][8]/CLK,611.010498,611.010498,0.000000
u11_mem_reg[2][16]/CLK,1041.225098,1041.225098,0.000000
u11_mem_reg[2][0]/CLK,1065.005371,1065.005371,0.000000
u10_mem_reg[1][15]/CLK,607.568176,607.568176,0.000000
u10_mem_reg[3][13]/CLK,629.625061,629.625061,0.000000
u10_mem_reg[1][21]/CLK,627.159485,627.159485,0.000000
u10_mem_reg[1][30]/CLK,626.03949,626.039490,0.000000
u10_mem_reg[1][29]/CLK,628.656677,628.656677,0.000000
u10_mem_reg[3][0]/CLK,569.501465,569.501465,0.000000
u10_mem_reg[0][7]/CLK,596.093323,596.093323,0.000000
u14_u2_en_out_l2_reg/CLK,457.446625,457.446625,0.000000
u13_occ1_r_reg[10]/CLK,663.611023,663.611023,0.000000
u10_mem_reg[1][19]/CLK,627.378662,627.378662,0.000000
